designation,l,b,parallax,phot_g_mean_mag,bp_rp,bp_g,g_rp,teff_gspphot,mh_gspphot,logg_gspphot,SIMBAD_ID,Spectral_Type,Object_Type,distance,adjusted_mag,X,Y,Z,Sector_Reference,label_name
Gaia DR3 2127151517639516288,76.27134625627566,14.513163161545583,12.986945670237342,15.667362,-0.30779076,-0.09785366,-0.2099371,,,,PM J19173+4452,DA,WD*,77.00039912323162,5.461234651810782,17.690918980187185,72.4136621388471,19.296486374838327,C2-S8-U2,PM J19173+4452
Gaia DR3 6624739217287778304,34.157990788548275,-59.97009420605062,12.986377794284307,16.77171,3.192688,1.9026833,1.2900047,,,,Gaia DR3 6624739217287778304,,*,77.00376624189462,6.565363242659313,31.888817165993533,21.63745536535611,-66.66711243561107,C4-S3-D7,Gaia DR3 6624739217287778304
Gaia DR3 6819577458027712896,29.113319137411217,-51.59931020363409,12.987209140168437,12.822773,2.0159712,1.0176401,0.99833107,3949.472,0.1046,4.6656,Gaia DR3 6819577458027712896,,PM*,76.99883702550666,2.61674685383268,41.785704340269454,23.270349182984774,-60.342908986641355,C5-S3-D7,Gaia DR3 6819577458027712896
Gaia DR3 77440631169281280,148.87659451937972,-44.60895993137105,12.9884723842565,17.514854,3.5690117,2.2164326,1.3525791,2921.5728,-0.164,5.1036,Gaia DR3 77440631169281280,,*,76.99134820597635,7.309314623225713,-46.92162030548474,28.331080067137577,-54.068282280013854,R5-S3-D6,Gaia DR3 77440631169281280
Gaia DR3 2817973569559904640,92.86457947554743,-40.07145175194122,12.983479453403387,18.379927,0.5629196,0.24328232,0.3196373,,,,SDSS J231646.95+171237.2,DA,WD*,77.02095602252969,8.172464441675434,-2.9455414764930086,58.866041004533756,-49.58165657264047,R1-S6-D5,SDSS J231646.95+171237.2
Gaia DR3 5645741726137997568,250.0825262145747,7.929733903623016,12.980440401637514,19.61281,1.4224987,0.28599548,1.1365032,,,,,,,77.03898859039079,9.40417740468845,-25.993636429909095,-71.7382621384135,10.628187688422292,R3-T8-U2,
Gaia DR3 877638638083029632,189.69776628411088,27.086669648499626,12.986096812126117,15.48015,2.5904446,1.420723,1.1697216,,,,,,,77.00543238413432,5.273695838706441,-67.57967058117724,-11.5488930384792,35.063482576504256,R7-T2-U4,
Gaia DR3 3662729869302813312,327.9002886805432,60.30597649270919,12.98806921395741,18.26477,4.121441,2.664442,1.4569988,,,,2MASS J13394313-0012150,,LM*,76.99373813972032,8.059075494352598,32.309534351926466,-20.26750584464074,66.88316611470304,C4-T3-U7,2MASS J13394313-0012150
Gaia DR3 3777820183788607872,251.8327690418714,44.3893411901082,12.988765867049068,11.892565,,,,,,,HD  91772B,,PM*,76.98960857681477,1.6871379425359265,-17.1538333010335,-52.27442397003923,53.85657276964525,R2-T6-U6,HD 91772 B
Gaia DR3 5379517838995036032,289.0597897334464,18.565112488768044,12.988413436393937,20.976784,1.5329018,0.3569317,1.1759701,,,,,,,76.991697630903,10.77122125208622,23.83366906905547,-68.98406498751977,24.512782391903052,C3-T7-U3,
Gaia DR3 6142894124910478208,306.4321581292523,26.661937753933476,12.980985736266389,14.455045,2.6114464,1.438262,1.1731844,3484.305,-0.0237,4.8021,Gaia DR3 6142894124910478208,,PM*,77.03575216219456,4.246622071928536,40.88473066307645,-55.389585380251766,34.56790044545025,C5-T6-U4,Gaia DR3 6142894124910478208
Gaia DR3 4040803947735188864,355.51318115233266,-4.3134818488265285,12.987669065258803,19.068516,,,,,,,,,,76.99611030858009,8.862666717034378,76.54271880236814,-6.006324868350175,-5.791136552393514,C8-T1-D1,
Gaia DR3 4042428102432946560,357.33553261535667,-4.981116148955485,12.98650064271835,19.603022,1.3491211,-0.3084221,1.6575432,,,,,,,77.00303780916603,9.396722720961517,76.62929190960469,-3.566118862538708,-6.685974089891015,C8-T1-D1,
Gaia DR3 4109375922341655936,358.881421424863,7.946455105498563,12.984152843977151,18.410482,3.6797924,2.2266808,1.4531116,,,,2MASS J17125944-2529553,,LM*,77.01696152351299,8.203279485977168,76.26288559613539,-1.4890602800095523,10.647410123947735,C8-T1-U2,2MASS J17125944-2529553
Gaia DR3 4113392025948595328,358.11930404944576,11.502548553214167,12.98399064592378,20.67889,1.4135704,0.025436401,1.388134,,,,,,,77.01792363151017,10.471624847236136,75.43042897348275,-2.4768433994851433,15.35826136513942,C8-T1-U2,
Gaia DR3 6029153392304640384,355.24057175930994,6.685436033197478,12.983716418822656,19.998861,,,,,,,,,,77.01955031536944,9.791490328706008,76.23207030635024,-6.347027631675467,8.96648358232746,C8-T1-U1,
Gaia DR3 4120105369191452288,8.15537823584333,5.4463064636333005,12.989829151770103,20.53974,1.2693195,0.013269424,1.2560501,,,,,,,76.9833065790347,10.334722070360893,75.86075486778984,10.87140159626197,7.306708565663419,C8-S2-U1,
Gaia DR3 4147879616921686656,11.550760246146202,5.533431420723628,12.989154676251895,20.138012,,,,,,,,,,76.98730401819779,9.932734770450981,75.07664627586718,15.343794891556891,7.423619217374022,C8-S2-U1,
Gaia DR3 4066355811874062080,7.792819730896363,-2.8287603229474425,12.98450563215981,19.368353,,,,,,,,,,77.01486897762334,9.161285820899474,76.21064770605774,10.42983044221055,-3.8007705548196364,C8-S2-D1,
Gaia DR3 4072669826099626624,6.501684923027611,-9.26107431483936,12.981749463456387,19.312092,1.4604511,0.26856804,1.1918831,,,,,,,77.03122008439611,9.103963315761485,75.53817308915835,8.608737930355467,-12.396890952552681,C8-S1-D2,
Gaia DR3 6873299493088070656,27.1493684589363,-27.24736505832292,12.988253339513742,20.2702,2.7377987,1.0519524,1.6858463,,,,Gaia DR3 6873299493088070656,,PM*,76.99264665232025,10.064576597982132,60.907645576785036,31.2342694854145,-35.249776716091155,C7-S4-D4,Gaia DR3 6873299493088070656
Gaia DR3 6880380863364777728,29.609843345510072,-22.99060660332339,12.986206199995157,17.034811,3.4106092,2.0768852,1.333724,,,,Gaia DR3 6880380863364777728,,PM*,77.00478373740692,6.828398752948962,61.63092193909605,35.02524292765092,-30.076544635993308,C7-S4-D4,Gaia DR3 6880380863364777728
Gaia DR3 4267666495354860032,36.18285911305539,-2.5315189604041053,12.986948464288849,20.038555,2.3943748,1.1456299,1.248745,,,,,,,77.00038255713206,9.83242865965498,62.08920144525792,45.41390746089867,-3.4010273400550504,C7-S5-D1,
Gaia DR3 4293526699579503488,40.50382227059198,-2.8682492496116017,12.98980068313541,19.217306,1.9608517,0.7170296,1.2438221,,,,,,,76.9834752967607,9.012277640621035,58.462027647852366,49.93803402652302,-3.8522136018838626,C6-S5-D1,
Gaia DR3 1822236911548585472,58.20245118977456,-6.556239073695717,12.98638097321128,18.232298,4.068632,2.6524239,1.4162083,,,,Gaia DR3 1822236911548585472,,*,77.0037473921974,8.025952921806105,40.309422718821345,65.01865412417644,-8.792165171187005,C5-S7-D1,Gaia DR3 1822236911548585472
Gaia DR3 5870649273463869184,311.44524132543216,3.0124397516073387,12.981195264195772,20.670313,1.7885494,0.4234867,1.3650627,,,,,,,77.03450873727792,10.4619709120562,50.918986104414074,-57.66440006033392,4.048376980222745,C6-T6-U1,
Gaia DR3 6143558092493102464,296.1714484113012,16.623938519948783,12.982363739246198,20.38939,2.1784592,0.64967537,1.5287838,,,,,,,77.02757526173454,10.18149902027386,32.55368687440564,-66.24113316448197,22.03672159534392,C4-T7-U3,
Gaia DR3 5869929574361363200,308.417369787097,2.7822875961506033,12.986578028951634,20.9268,2.4849243,0.7738514,1.7110729,,,,,,,77.00257895271946,10.7205306682138,47.79186943802454,-60.26079461129926,3.737781936311582,C5-T7-U1,
Gaia DR3 5884353208433724672,325.58001379709873,-0.4317485702021335,12.988572072901334,20.427074,2.163578,0.6822834,1.4812946,,,,,,,76.99075728935183,10.22157300011498,63.50913313687902,-43.51815871971177,-0.5801532866672338,C7-T5-D1,
Gaia DR3 5849735291014193536,313.93226783087965,-4.699169221663511,12.986591973363392,20.889034,,,,,,,,,,77.00249627085267,10.68277053405957,53.24532699069753,-55.26775025594498,-6.308356936863189,C6-T6-D1,
Gaia DR3 5780075937950063488,312.5983377069612,-16.974205093213847,12.98212846868714,20.815844,2.013277,0.81942177,1.1938553,,,,,,,77.02897120545352,10.607861044568079,49.86611513904871,-54.23215062985073,-22.48792573740196,C5-T6-D3,
Gaia DR3 1719292382300071296,123.100301909528,36.736979807960175,12.98865306527703,12.147552,1.7825756,0.8665943,0.9159813,4208.995,0.2911,4.6287,G 255-20,,PM*,76.99027720382578,1.9420812825264786,-33.694337195346584,51.68641355469106,46.05115719221036,R4-S6-U5,G 255-20
Gaia DR3 2834425703780344704,84.65625332778555,-32.25489270789798,12.98673663828248,9.801251,0.99592113,0.4137764,0.58214474,5261.8384,0.1655,4.4581,TYC 1704-670-1,,*,77.0016385064887,-0.40495662825343715,6.064578299308953,64.83590441810642,-41.09475296216881,C1-S7-D5,TYC 1704-670-1
Gaia DR3 5007680048909464192,316.58278319018234,-85.77466186713842,12.981253704417531,15.849248,2.750718,1.5446825,1.2060356,,,,Gaia DR3 5007680048909464192,,PM*,77.03416193612325,5.640928472538757,4.122733716327103,-3.9010228222839047,-76.82478241326258,C1-T1-D8,Gaia DR3 5007680048909464192
Gaia DR3 6533474121480209024,338.55609531287416,-71.32816977531661,12.987771720257655,15.612079,2.6373205,1.4586725,1.178648,,,,,,,76.99550173339216,5.40626912615539,22.94353228204546,-9.011759437871179,-72.94305865148152,C3-T1-D8,
Gaia DR3 1929212795840438656,98.22430070215077,-17.04667894215258,12.983343009871822,9.448445,0.9525566,0.39253235,0.56002426,5426.639,0.1675,4.383,TYC 3218-865-1,,PM*,77.0217654451288,-0.7590694650460481,-10.53380816476632,72.88059181339351,-22.578985246504327,R2-S8-D3,TYC 3218-865-1
Gaia DR3 5611877115904862976,242.20015086758667,-5.549249748208719,12.988289981578403,20.531406,2.352333,0.9780998,1.3742332,,,,,,,76.99242944362372,10.325796377027693,-35.73977604527131,-67.78694970012234,-7.445270325401982,R4-T7-D1,
Gaia DR3 766334560606426112,170.14728650669608,72.22700048792011,12.989219067996464,15.23335,2.3314314,1.181714,1.1497173,,,,GALEX J114509.7+381329,DA+M4,**,76.98692236732334,5.0280974248604355,-23.153390814837532,4.021225745627059,73.31259409453722,R3-S1-U8,GALEX J114509.7+381329
Gaia DR3 3480463414452572928,284.982364906928,30.065268856045343,12.987864787422568,16.305471,3.088848,1.8090649,1.2797832,,,,Gaia DR3 3480463414452572928,,*,76.99495000659374,6.099697708393382,17.22677251347154,-64.37043415428275,38.573408484033656,C2-T7-U4,Gaia DR3 3480463414452572928
Gaia DR3 3896561220475435520,266.6510591206316,63.404616103554154,12.980658686713793,12.103663,1.305522,0.5781832,0.7273388,4560.854,-1.2721,4.8102,G  10-53,,PM*,77.03769308899084,1.8951147959203265,-2.0147229400526068,-34.42988029409383,68.88635852534769,R1-T4-U7,G 10-53
Gaia DR3 3922195676947459200,262.12522118575765,74.83041747584122,12.983957577949987,20.04585,3.0223255,1.5027695,1.519556,,,,2MASS J12103558+1517476,M9.5,LM*,77.0181197833125,9.838572638599214,-2.7612501205032194,-19.96380384012619,74.33446582145899,R1-T2-U8,2MASS J12103558+1517476
Gaia DR3 5958273890550628352,345.63681173725956,-6.656787474413477,12.985112106853537,20.589262,,,,,,,,,,77.01127196831828,10.382428471943374,74.10115665369229,-18.975204122674494,-8.927274010921733,C8-T2-D1,
Gaia DR3 4040299654025815808,354.0820385104791,-5.627792405901317,12.987361422825703,19.939547,,,,,,,,,,76.99793417949145,9.733579086773183,76.21842101632886,-7.900557057120833,-7.550851864135291,C8-T1-D1,
Gaia DR3 4040404485669494656,354.7280443679083,-5.277278718470038,12.989585342832145,19.403677,,,,,,,,,,76.98475152263543,9.198565601318773,76.33415126988973,-7.043622268639082,-7.080727522242464,C8-T1-D1,
Gaia DR3 4043506860817421056,357.62780211027666,-2.9957509296423073,12.982213118902298,20.2871,,,,,,,,,,77.02846893985934,10.079149903160232,76.85728214336619,-3.183915681015298,-4.025653945641941,C8-T1-D1,
Gaia DR3 4062798926201160192,2.7006399473834843,-1.8999349001547647,12.984183071450214,19.706333,,,,,,,,,,77.01678222627748,9.49914187988845,76.88895076831865,3.626851570308979,-2.553417694751302,C8-S1-D1,
Gaia DR3 6028675139071161472,354.31927599866077,5.106625837140162,12.986698137588512,20.597033,2.3427334,1.1620541,1.1806793,,,,,,,77.001866787495,10.390809684201075,76.31956862043728,-7.591774569564454,6.853896208318775,C8-T1-U1,
Gaia DR3 6029873572427972864,354.90365371302914,7.347716175359436,12.987319119487035,19.415003,1.0841808,0.11748505,0.9666958,,,,,,,76.99818498334531,9.209019038191194,76.06400249588735,-6.783642213001353,9.847345498208737,C8-T1-U1,
Gaia DR3 4117561786350608384,4.131886700576894,5.5039384150534945,12.982920700879658,19.92162,,,,,,,,,,77.0242708123639,9.713941992541994,76.46988315758415,5.524207384678515,7.3877193241800985,C8-S1-U1,
Gaia DR3 4049616984305757440,2.0446617666111564,-6.265378256677574,12.981427862326635,18.8274,1.08844,-0.04353714,1.1319771,,,,,,,77.03312845130829,8.619147827717091,76.52426337178427,2.732010811968939,-8.40690854742952,C8-S1-D1,
Gaia DR3 6737386249435442816,356.88546612857334,-24.466198595965164,12.987328358888647,17.047878,3.3401651,2.020998,1.3191671,,,,Gaia DR3 6737386249435442816,,PM*,76.99813020555462,6.8418980377805845,69.98062169015465,-3.807818864422448,-31.88926400070639,C7-T1-D4,Gaia DR3 6737386249435442816
Gaia DR3 4090443328496179328,9.127803548225643,-3.4179447545461272,12.980268431967302,19.655066,2.260748,0.71466064,1.5460873,,,,,,,77.04000924489657,9.44636656401367,75.92914405604425,12.199672305668397,-4.593049423262951,C8-S2-D1,
Gaia DR3 1319616435270604800,45.344164104972265,48.94922592871298,12.986166527900657,18.926838,0.8604946,0.36733818,0.49315643,,,,SDSS J155747.26+280006.8,DA,WD*,77.00501898320104,8.720410379465461,35.54388009347935,35.973475482867606,58.07163333493417,C4-S4-U6,SDSS J155747.26+280006.8
Gaia DR3 4431208267131363456,16.686145313652695,44.753715456944434,12.984168314717921,15.66684,2.8088007,1.5626488,1.2461519,,,,Gaia DR3 4431208267131363456,,*,77.01686975718512,5.459642636514017,52.38973402148131,15.703865840515101,54.22455711222326,C6-S2-U6,Gaia DR3 4431208267131363456
Gaia DR3 2018979295984605952,56.569063545697546,2.7310117770148,12.985671273293349,20.790916,2.0019379,0.6735592,1.3283787,,,,,,,77.0079558425774,10.584298212105601,42.37791702521537,64.1940366416576,3.6692058140467076,C5-S7-U1,
Gaia DR3 2024541862725839488,60.440985189460164,3.138687465513741,12.98859877065474,20.769386,,,,,,,,,,76.99059903669587,10.563895136636539,37.924010182554035,66.86966137457735,4.215469054822956,C4-S7-U1,
Gaia DR3 2025400168999824512,62.93407412380491,3.1024178982596653,12.988236395981072,20.820318,1.7390251,0.43666077,1.3023643,,,,,,,76.99274709147026,10.61468756801654,34.98154190468612,68.46029215758199,4.166920728824666,C4-S7-U1,
Gaia DR3 5931642378967510016,328.9166050862374,-3.1658841974260983,12.987026004983402,19.944946,1.821846,0.737381,1.084465,,,,,,,76.99992281653077,9.738849656680406,65.84338130303522,-39.693245233700644,-4.252474003695804,C7-T4-D1,
Gaia DR3 5935540181974469248,332.9868195429375,0.7693514407995302,12.987738733201683,19.740541,2.4365025,0.4955101,1.9409924,,,,,,,76.99569729129315,9.534719218307508,68.58944167769418,-34.96794325772006,1.0338452686473445,C7-T4-U1,
Gaia DR3 5825807134833758592,319.62250564661343,-7.226191887241167,12.987653931287905,20.250454,1.4525871,0.2454853,1.2071018,,,,,,,76.99620002893288,10.044599062133237,58.18927294331861,-49.48355420066243,-9.685101800885437,C6-T5-D1,
Gaia DR3 5853537952012198400,314.05778765141673,-1.6549037527572261,12.989992073873735,20.05435,2.7170944,1.0926762,1.6244183,,,,,,,76.98234104478486,9.84939507190623,53.50992393827611,-55.29942316366939,-2.2232117804877016,C6-T6-D1,
Gaia DR3 5946902565189867776,342.0104499184586,-9.455989829496101,12.98593406880128,12.977217,2.067481,1.0451803,1.0223007,,,,Gaia DR3 5946902565189867776,,*,77.00639743755524,2.7706996755160542,72.24657211597201,-23.459767298900786,-12.651378663362923,C8-T3-D2,Gaia DR3 5946902565189867776
Gaia DR3 5810365078114937856,323.7980298190965,-20.83270914830095,12.989021623053114,9.815142,1.030201,0.43506908,0.5951319,5185.371,0.4662,4.4964,CD-69  1700,,**,76.98809263856984,-0.39018670136326605,58.06322806765202,-42.49892505240946,-27.380089917283335,C6-T5-D3,CD-69 1700
Gaia DR3 5819283899825964032,318.51618607567406,-13.179294932600829,12.98796404012841,19.497326,1.4817085,0.55265045,0.9290581,,,,,,,76.99436161898345,9.291590394961716,56.1605709314086,-49.6583992150762,-17.554639875803023,C6-T5-D2,
Gaia DR3 5522673634467622912,263.0577497509504,-3.53372555648311,12.981992573611265,14.758854,2.7214289,1.4950771,1.2263517,,,,,,,77.02977754221786,4.550819035204901,-9.292800124801461,-76.31964871805275,-4.74781145340549,R1-T8-D1,
Gaia DR3 6458110983173549824,342.28413583500753,-39.7592623469331,12.980424047268428,16.463469,3.1837206,1.8878498,1.2958708,,,,Gaia DR3 6458110983173549824,,*,77.03908565378785,6.254829521812262,56.414395062537665,-18.021342628619838,-49.27137057116918,C6-T2-D5,Gaia DR3 6458110983173549824
Gaia DR3 1747347216052620160,64.8587856539157,-24.48178852001828,12.98099438605813,15.774104,2.9632044,1.7097445,1.2534599,,,,,,,77.03570082997815,5.565684775591734,29.78613676796647,63.46770636798806,-31.923901816550245,C3-S7-D4,
Gaia DR3 1973933644604122112,91.50742297389095,-6.1321651469954395,12.982275971721709,15.521729,3.003811,1.7467813,1.2570295,,,,2MASS J21430554+4456340,M3,*,77.02809601168724,5.3138037414263515,-2.0147420221840524,76.5608464715911,-8.228315582378217,R1-S8-D1,2MASS J21430554+4456340
Gaia DR3 2329594079577025536,17.688170165086298,-69.81835774894601,12.982639132048332,17.23418,3.2992449,1.9784489,1.320796,,,,LEHPM 5734,,Em*,77.02594132278136,7.026394588352762,25.317461388718833,8.074073278190154,-72.29682652917556,C3-S1-D8,LEHPM 5734
Gaia DR3 5025274124739441664,215.99277466970636,-78.68080076284912,12.985630283726007,15.317865,2.8113003,1.5903568,1.2209435,,,,[PS78] 273,M3+,*,77.00819892071245,5.111231358299744,-12.229220586248609,-8.882692821338244,-75.51030812482912,R2-T1-D8,[PS78] 273
Gaia DR3 137451254258604160,153.32316957928163,-21.100028326136332,12.981317955835062,14.198794,2.2137604,1.1481733,1.065587,3638.9536,-0.6839,4.7925,Gaia DR3 137451254258604160,,*,77.03378065325818,3.990499652743143,-64.2186938301991,32.266106609988945,-27.73195068346741,R7-S4-D3,Gaia DR3 137451254258604160
Gaia DR3 590601296470344576,222.07678271982206,36.641735987099494,12.985100919353062,10.263695,1.031807,0.43488026,0.5969267,5079.222,-0.1212,4.5142,BD+09  2153,G5,PM*,77.01133831848736,0.05685691863991238,-45.86538867465623,-41.408811842163885,45.96109934659422,R5-T5-U5,BD+09 2153
Gaia DR3 950296870411641984,177.37707648982,17.886013883464397,12.981562886669012,20.149446,2.8848133,1.3001652,1.5846481,,,,Gaia DR3 950296870411641984,,*,77.03232721130342,9.9412461140914,-73.23250561391795,3.3548292193872467,23.658501178340515,R8-S1-U3,Gaia DR3 950296870411641984
Gaia DR3 4012913117179929344,198.861604745676,81.94204974166358,12.989149700136199,19.077965,1.1364422,0.54276466,0.5936775,,,,Gaia DR3 4012913117179929344,DA,WD*,76.98733351187063,8.87268570530375,-10.212180612120944,-3.488767049816232,76.22722212494389,R2-T1-U8,Gaia DR3 4012913117179929344
Gaia DR3 5700655704813219968,241.71164682686893,6.325890578931853,12.989502586979304,20.292717,2.3295574,0.7126789,1.6168785,,,,,,,76.9852419908982,10.087573739809594,-36.261874561303024,-67.3784174868735,8.482499316950117,R4-T7-U1,
Gaia DR3 6204598580025306240,332.8576598008199,22.13393840546224,12.98908825163546,16.160975,2.9337826,1.6912613,1.2425213,,,,Gaia DR3 6204598580025306240,,PM*,76.98769772190052,5.955671771315332,63.46073346477757,-32.533696675114285,29.00688692850103,C7-T4-U3,Gaia DR3 6204598580025306240
Gaia DR3 6271176375609127552,325.9439854833837,33.75116907511284,12.980665218629646,12.353061,2.0187502,1.0094547,1.0092955,,,,UCAC4 324-071622,,Pe*,77.03765432335592,2.1445145897703703,53.06779442103441,-35.87021412530341,42.80113453562407,C6-T4-U5,UCAC4 324-071622
Gaia DR3 4040189870464831744,353.91845314546003,-4.794612188147247,12.987555663062158,19.363163,,,,,,,,,,76.99678260814657,9.157270276000443,76.2955370167666,-8.128788608647929,-6.435709680003893,C8-T1-D1,
Gaia DR3 4041431562676873216,354.91864117720473,-3.9612870983940045,12.987597658478817,20.026339,,,,,,,,,,76.99653363893363,9.82046202641988,76.51070693889187,-6.8033083809745625,-5.319108120333889,C8-T1-D1,
Gaia DR3 5978364407637791872,350.6708488399656,4.8835697581300614,12.988815251673872,20.188684,1.5100975,-0.19161224,1.7017097,,,,,,,76.98931585551114,9.983276642955857,75.69521267053199,-12.435114993660516,6.554193295672064,C8-T2-U1,
Gaia DR3 5979929940406180096,353.30504504246875,4.050169049236144,12.988850324212857,19.821362,1.5631981,0.29083824,1.2723598,,,,,,,76.98910796869171,9.615967222238611,76.27315060269952,-8.953227267387499,5.437735231812717,C8-T1-U1,
Gaia DR3 6026817376705373824,351.46689634234065,6.3510422753465905,12.983447094367783,19.579416,1.4501152,0.08126259,1.3688526,,,,,,,77.02114798417439,9.371941573546472,75.70108555660639,-11.358321463953542,8.520059616748187,C8-T2-U1,
Gaia DR3 4107348556028619520,356.390143409534,5.2009581410495604,12.98867420224191,19.773834,1.6251202,-0.122234344,1.7473545,,,,,,,76.9901519146115,9.568372111179352,76.52104810018194,-4.827512441010269,6.979098302538097,C8-T1-U1,
Gaia DR3 4107376735296511232,355.6778249639487,5.858238159730814,12.983213063412302,19.60645,,,,,,,,,,77.02253634102927,9.398884298242761,76.40237931066982,-5.774461613613646,7.861496876970099,C8-T1-U1,
Gaia DR3 4110644312086062080,2.6830977162841063,5.536811591752192,12.981925598325756,20.38812,,,,,,,,,,77.03017494792664,10.180059978573242,76.58673197302122,3.5890955400822193,7.432276327273904,C8-S1-U1,
Gaia DR3 6028992107671201664,354.1841778658854,6.516642523751171,12.986205323682555,20.201744,,,,,,,,,,77.00478893371029,9.995331475240022,76.11345488182151,-7.752558873375948,8.739412771635802,C8-T1-U1,
Gaia DR3 4123205785710271232,8.121641424963487,6.620652875517204,12.98541271501195,20.428394,,,,,,,,,,77.0094891819601,10.221676530646743,75.72870758473847,10.806975875761788,8.878825599836276,C8-S2-U1,
Gaia DR3 4123756537953515904,10.00784278626867,5.8924559436840465,12.985507784858399,20.496769,1.6866226,1.0273285,0.6592941,,,,,,,77.00892537803092,10.29008777070336,75.43645808348877,13.31213011841239,7.905856778846519,C8-S2-U1,
Gaia DR3 4038756936142575744,356.1862502189755,-7.809538901355375,12.987565170916357,19.878078,,,,,,,,,,76.99672624083114,9.67218940267861,76.11367434614094,-5.073811225526823,-10.462354848829058,C8-T1-D2,
Gaia DR3 4042140404022364672,356.7796018682266,-5.8805095312318665,12.983044730692697,19.340559,1.2835503,-0.011465073,1.2950153,,,,,,,77.02353498297205,9.132929349297475,76.4972227294752,-4.3041785298573405,-7.891381573165615,C8-T1-D1,
Gaia DR3 4049877598839646080,0.4861285223220561,-4.924771433402452,12.988412625123527,19.46612,1.8970795,0.5095291,1.3875504,,,,,,,76.99170243988837,9.260556953574723,76.70470917191511,0.6508200435039962,-6.609558889608916,C8-S1-D1,
Gaia DR3 4050132483525987712,1.8219315882220557,-4.529168902920742,12.981314571308495,19.37823,1.4359188,0.8521786,0.58374023,,,,,,,77.03380073773235,9.169933125434738,76.75442255902911,2.4415142114321413,-6.083098066448551,C8-S1-D1,
Gaia DR3 4066236171260865792,7.3113558418404825,-2.8500506253162565,12.987835529915385,19.75856,,,,,,,,,,76.99512345199177,9.552775205355157,76.27463234543802,9.786371615826038,-3.828371266304609,C8-S1-D1,
Gaia DR3 4083761184018399104,17.52282168948669,-13.612598534449516,12.984379464352248,14.4832945,2.2563648,1.1755486,1.0808163,3595.5308,-0.7199,4.8251,Gaia DR3 4083761184018399104,,*,77.01561732275567,4.276178833662454,71.37883379679808,22.53692137366683,-18.126074379505926,C8-S3-D2,Gaia DR3 4083761184018399104
Gaia DR3 1193917762017310336,21.926486972242422,49.67436279341628,12.982865187008526,11.324691,1.6923122,0.8117323,0.88057995,4289.91,0.3822,4.4493,StKM 1-1256,K5,PM*,77.02460016304128,1.1169920164224827,46.23940269145921,18.612955460373755,58.72192570108373,C5-S2-U6,StKM 1-1256
Gaia DR3 4217257323141209344,37.538453308102135,-21.966958880723805,12.981738651016522,13.507974,2.3881865,1.2710028,1.1171837,,,,Gaia DR3 4217257323141209344,,PM*,77.0312842434011,3.2998409948494682,56.647004296956396,43.52720878862093,-28.815234710827177,C6-S5-D3,Gaia DR3 4217257323141209344
Gaia DR3 6853012163520019840,21.665135571842544,-29.481531912452084,12.982880208046085,18.175804,4.0918407,2.670412,1.4214287,,,,Gaia DR3 6853012163520019840,,PM*,77.02451104649755,7.968111120763169,62.314290266574154,24.753955494051798,-37.90707345501189,C7-S3-D4,Gaia DR3 6853012163520019840
Gaia DR3 4314779159811048448,46.84729145606325,-3.2850902146623335,12.982072808265553,20.052643,1.9487057,0.5930176,1.3556881,,,,,,,77.02930146588842,9.844638847309371,52.597248055707745,56.103105608322274,-4.414104936508306,C6-S6-D1,
Gaia DR3 1815492507201074048,61.256280296428066,-10.930592212439574,12.98218920692381,20.681246,1.7334137,0.34488678,1.3885269,,,,,,,77.02861081909579,10.473286659212462,36.37045460051387,66.31182013879058,-14.606143459256065,C4-S7-D2,
Gaia DR3 1830427345459273856,64.11654790732112,-6.673578159204116,12.988250615947432,20.574255,2.010416,0.3799801,1.630436,,,,,,,76.99266279726422,10.368629809763037,33.382794931767656,68.79971572463826,-8.9475272207323,C4-S7-D1,
Gaia DR3 1857388637567943552,70.52059231550196,-7.758791438597047,12.98852028207981,20.112873,1.9590168,0.70713997,1.2518768,,,,,,,76.9910642846433,9.907351708021913,25.439018953044073,71.91970939334053,-10.394022088017213,C3-S8-D2,
Gaia DR3 2027558269808717824,63.95428152668856,-0.02290623500636772,12.982494687339575,20.590662,2.6042767,1.0044575,1.5998192,,,,,,,77.02679832214312,10.382820510219007,33.821554675304526,69.20425673905707,-0.03079448280743447,C4-S7-D1,
Gaia DR3 5939500897748825344,337.58464368880834,-1.5053339502102994,12.982295203435687,20.58366,2.1897774,0.7302799,1.4594975,,,,,,,77.02798190379741,10.375741804765527,71.18347037149226,-29.362031345876336,-2.023525953972376,C8-T3-D1,
Gaia DR3 5853349798090914048,312.8923726838136,-2.4702498480492556,12.98143486655079,20.725012,,,,,,,,,,77.03308688754399,10.51676214354485,52.38179550737022,-56.384576009271825,-3.3201751614332835,C6-T6-D1,
Gaia DR3 5877556955327335424,314.6780701448601,-1.5109125550217841,12.982826208342392,20.422852,2.293108,0.6509876,1.6421204,,,,,,,77.02483141593844,10.21513774853246,54.13906972030356,-54.750900145241886,-2.030940117186459,C6-T6-D1,
Gaia DR3 5809434891287247872,321.0010949090236,-13.31015628590613,12.989114632848851,19.464983,2.6454678,1.0165005,1.6289673,,,,,,,76.98754135798046,9.259690410336148,58.22429412489357,-47.147261479951716,-17.724244213666715,C6-T5-D2,
Gaia DR3 4657065406065389696,281.47013890921875,-31.18925307522124,12.983908918480966,20.771345,,,,,,,,,,77.01840842218365,10.56404828502566,13.101960151676929,-64.57042706023509,-39.88525824573561,C2-T7-D4,
